"","status","data.id","data.general.name","data.general.group","data.general.personalityTraits","data.general.shortDescription","data.general.longDescription","data.general.popularity","data.general.height","data.general.weight","data.general.lifespan","data.general.rare","data.physical.size","data.physical.lifespan","data.physical.droolingFrequency","data.physical.coatStyle","data.physical.coatTexture","data.physical.coatLength","data.physical.doubleCoat","data.behavior.familyAffection","data.behavior.childFriendly","data.behavior.dogSociability","data.behavior.friendlinessToStrangers","data.behavior.playfulness","data.behavior.protectiveInstincts","data.behavior.adaptability","data.behavior.barkingFrequency","data.care.sheddingAmount","data.care.groomingFrequency","data.care.exerciseNeeds","data.care.mentalStimulationNeeds","data.care.trainingDifficulty","data.images.small.indoors","data.images.small.outdoors","data.images.small.studio","data.images.large.indoors","data.images.large.outdoors","data.images.large.studio"
"168","success","komondor","Komondor","Working","Dignified, Faithful, Brave","The Komondor is a brave, stately, and faithful Hungarian flock guardian with a unique corded coat.","The Komondor, known for its striking appearance and formidable presence, is a powerfully large Hungarian flock guardian covered from head to tail in profuse white cords. These cords, resembling dreadlocks, give the Komondor its unique and recognizable look, making it a standout in the dog world. This breed embodies bravery and stateliness, fiercely loyal and protective of its family.
Standing over 27.5 inches and weighing more than 100 pounds, the Komondor is a powerhouse of strength with a deep chest and muscular build. Despite their size, Komondorok are surprisingly agile and light-footed, moving with long, graceful strides.
They are highly devoted to their families, earning a top rating in family affection and protective instincts. However, their independent nature and strong will require an experienced hand for training. They are moderately adaptable and need regular mental stimulation and activity to stay content.
With a low shedding level but high grooming needs due to their unique coat, the Komondor is a breed that commands attention and respect, making it an extraordinary companion for those prepared to meet its distinctive care requirements.",1,25,90,10,TRUE,4,2,2,"Corded","Rough",5,FALSE,5,3,2,3,3,5,3,3,1,4,3,3,2,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/komondor/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/komondor/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/komondor/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/komondor/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/komondor/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/komondor/large/studio.png"
"169","success","american-leopard-hound","American Leopard Hound","Hound","Intelligent, Friendly, Lively","Vivacious and clever, the American Leopard Hound is a versatile hunter and protective family companion.","The American Leopard Hound is a vivacious and clever breed known for its sociable nature and exceptional hunting skills. Standing at about 25 inches and weighing around 55 pounds, this medium to large-sized hound boasts a smooth, straight coat that comes in patterns such as Solid, Leopard, and Brindle, with nine official colors. Known for their intelligence, American Leopard Hounds excel in tracking and can follow prey for miles, making them one of the oldest and most skilled tree dog breeds in the U.
S. Their versatility in hunting a variety of game, including raccoon, bear, and cougar, showcases their exceptional adaptability and toughness in extreme weather conditions. With a lifespan of 14 years, these hounds are loving and affectionate towards their families, displaying extreme protectiveness, especially towards children.
They are highly social with other dogs and children but can be reserved with strangers. Active and playful, they require ample mental stimulation and exercise to thrive. Although they shed moderately, their grooming needs are minimal, making them an easier breed to care for.
The American Leopard Hound is a delightful blend of vigor, loyalty, and intelligence, making them a wonderful companion for active families and dedicated hunters alike.",1,25,55,14,TRUE,3,4,1,"Straight","Smooth",1,FALSE,3,5,5,1,3,5,5,5,3,1,4,5,3,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/american-leopard-hound/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/american-leopard-hound/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/american-leopard-hound/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/american-leopard-hound/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/american-leopard-hound/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/american-leopard-hound/large/studio.png"
"170","success","lapponian-herder","Lapponian Herder","Herding","Intelligent, Friendly, Lively","Vivacious and clever, the Lapponian Herder is a friendly, medium-sized herding dog with a strong work ethic.","The Lapponian Herder is a vivacious and clever medium-sized dog, known for its amiable nature and strong work ethic. Standing at about 20 inches and weighing around 70 pounds, this breed boasts a medium coat that's easy to maintain, making it ideal for experienced dog owners. The Lapponian Herder is a wonderful, well-rounded breed, excelling in various tasks and dog sports beyond herding, such as companion events.
Their coats come in a variety of colors, including grey-brown, black with lighter undercoats, and white or tan markings. These dogs are typically aloof with strangers but form strong bonds with their families.
Highly intelligent and generally eager to please, the Lapponian Herder thrives in environments where they are given jobs to do. Their high energy levels and protective instincts make them excellent working dogs, but they also adapt well to different living situations as long as they receive enough mental and physical stimulation. Early socialization is crucial due to their herding mentality, and they tend to be quite vocal, often barking while working.
Despite their independent streak, they are playful and affectionate with their families, making them a delightful companion for those who appreciate an active and engaging dog.",1,20,70,12,TRUE,3,3,2,"Straight","Rough",1,TRUE,5,3,3,3,3,4,4,4,3,2,4,4,2,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lapponian-herder/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lapponian-herder/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lapponian-herder/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lapponian-herder/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lapponian-herder/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lapponian-herder/large/studio.png"
"171","success","lancashire-heeler","Lancashire Heeler","Herding","Intelligent, Adaptable, Loving","The Lancashire Heeler is a small, clever, and loving herding dog, always ready for adventure.","The Lancashire Heeler is a delightful herding dog known for its intelligence, adaptability, and affectionate nature. Standing at around 10 inches tall and weighing about 13 pounds, this sturdy little dog is full of energy and enthusiasm.
With a lifespan of around 14 years, Lancashire Heelers are beloved family companions, scoring high in affection and child-friendliness. Their small size and charming personality make them an endearing addition to any household.
These clever dogs are quick learners, excelling in training with their high mental stimulation and activity needs. Their protective instincts and adaptability make them excellent watchdogs, while their friendly nature ensures they get along well with other dogs and strangers alike. The Lancashire Heeler's short, smooth coat, typically black and tan or liver and tan, is weather-resistant and requires minimal grooming, adding to their low-maintenance appeal.
Known for their unique 'Heeler Smile,' these dogs can express contentment in a way that resembles a human grin, endearing them even more to their families. Despite their small stature, Lancashire Heelers are powerful and energetic workers, adept at herding cattle and showcasing terrier instincts when rabbiting and ratting. However, their rarity has led to their placement on the Endangered Breeds list in the UK.
Overall, the Lancashire Heeler is a loving, lively, and loyal companion, always ready to bring joy and excitement to their owners' lives.",1,10,13,14,TRUE,1,4,1,"Straight","Smooth",1,TRUE,5,5,5,4,4,3,4,4,3,1,4,4,2,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lancashire-heeler/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lancashire-heeler/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lancashire-heeler/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lancashire-heeler/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lancashire-heeler/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/lancashire-heeler/large/studio.png"
"172","success","plott-hound","Plott Hound","Hound","Faithful, Vigilant, Intelligent","The Plott Hound: a clever, faithful, and vigilant hunting dog with a striking brindle coat.","The Plott Hound, North Carolina's state dog, is a remarkable blend of rugged hunter and loyal companion. Standing at around 20 inches tall and weighing about 50 pounds, this scenthound boasts a streamlined, long-tailed, and light-footed build, ideal for its fearless hunting endeavors. At home, the Plott Hound transforms into a mellow and gentle family member, deeply affectionate and loyal.
Known for their distinctive brindle coats, which range from black flecked with gold to fiery oranges and russets, Plotts are visually striking. Their smooth, straight fur is easy to groom, shedding minimally. With a confident and inquisitive expression, accented by black leather nose, lips, and eye rims, they capture attention wherever they go.
Plotts are highly trainable and adaptable, making them excellent companions for active families. Their protective instincts and vigilant nature ensure they are always alert, making them reliable watchdogs. While their vocalizations can be frequent, their playful and friendly demeanor towards strangers and other dogs highlights their sociable side.
The Plott Hound is a harmonious blend of a hardworking, bold hunter and a devoted, friendly family pet, ready to bring joy and excitement to any home.",1,20,50,13,TRUE,3,3,2,"Straight","Smooth",1,FALSE,5,3,5,4,3,4,4,4,2,1,4,3,2,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/plott-hound/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/plott-hound/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/plott-hound/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/plott-hound/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/plott-hound/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/plott-hound/large/studio.png"
"173","success","german-spitz","German Spitz","Companion","Lively, Faithful, Intelligent","The German Spitz is a wise, dynamic, and devoted companion with a striking double coat.","The German Spitz is a captivating breed, known for its wise, dynamic, and devoted nature. Standing at around 15 inches tall and weighing 30 pounds, this charming dog boasts a beautiful double coat that stands out thanks to its abundant undercoat. A prominent ruff around the neck and a bushy tail carried proudly over the back are signature features.
With a foxy head, alert eyes, and small, pointed ears, the German Spitz has a unique, cheeky appearance. This breed is highly trainable and exceptionally devoted to its owner, making it an ideal companion. Despite its small size, the German Spitz is an excellent watchdog, exhibiting a healthy distrust of strangers without a strong hunting instinct.
This breed is robust and long-lived, often reaching up to 15 years. They thrive on mental stimulation and regular activity, balancing their high vocalization and playful energy. Their coat requires moderate grooming to maintain its impressive look.
While they can be independent, with proper training and socialization, German Spitz dogs are friendly with other dogs and can be wonderful family pets. Their lively spirit and enchanting appearance make them a delightful companion for those willing to invest in their training and socialization.",1,15,30,15,TRUE,2,4,1,"Straight","Rough",5,TRUE,1,3,3,1,4,3,3,5,3,3,3,5,1,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-spitz/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-spitz/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-spitz/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-spitz/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-spitz/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/german-spitz/large/studio.png"
"174","success","alaskan-klee-kai","Alaskan Klee Kai","Companion","Faithful, Intelligent, Vigilant","The Alaskan Klee Kai is an alert, faithful, and clever small companion dog.","The Alaskan Klee Kai is a captivating small companion dog, known for its alert, faithful, and clever nature. With a well-proportioned body, this breed exhibits a smooth, agile, and well-balanced gait. Its wedge-shaped head, erect triangle-shaped ears, and a well-furred double coat in three symmetrical contrasting color varieties highlight its Arctic heritage.
Standing at 15 inches tall and weighing 15 pounds, the Alaskan Klee Kai is a perfect blend of size and strength. This breed is particularly reserved with unfamiliar people and situations, making it an excellent watchdog. While they are highly intelligent and adaptable, they require moderate mental stimulation and training ease.
Alaskan Klee Kais are moderately active and vocal, enjoying a balance of playtime and relaxation. Their loyalty and affectionate nature make them a wonderful addition to families, though they are particularly social with other dogs. Grooming needs are moderate due to their rough, straight double coat.
With a lifespan of up to 15 years, the Alaskan Klee Kai is a delightful, enduring companion for those who appreciate a faithful and spirited dog.",1,15,15,15,TRUE,2,4,1,"Straight","Rough",3,TRUE,3,3,5,1,3,3,3,3,3,3,3,3,3,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/alaskan-klee-kai/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/alaskan-klee-kai/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/alaskan-klee-kai/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/alaskan-klee-kai/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/alaskan-klee-kai/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/alaskan-klee-kai/large/studio.png"
"175","success","bluetick-coonhound","Bluetick Coonhound","Hound","Faithful, Intelligent, Hardworking","The Bluetick Coonhound: a persistent, wise, and dedicated hunter with irresistible droopy-eared charm.","The Bluetick Coonhound is a sleek and beautiful hound known for its persistence and dedication, making it an exceptional hunter. With a height of up to 25 inches and weighing around 60 pounds, this breed is a compact and agile nocturnal hunter, renowned for the distinctive black-and-blue mottled pattern of its glossy coat. Blueticks are wise and relentless in pursuit of quarry, channeling their high prey drive with incredible focus and boldness.
Their melodious baying and barking are a delight to coon hunters, though it might be a bit much for suburban neighbors. Despite their hunting prowess, Blueticks are affectionate companions who crave attention and form deep bonds with their families. While they can be adaptable and are relatively easy to train, Blueticks need plenty of physical and mental stimulation to prevent boredom and undesirable behaviors.
Their smooth, straight coat requires minimal grooming, and they shed moderately. Friendly with other dogs and fairly social with strangers, Blueticks are playful yet wise, making them both charming pets and dedicated working dogs. Their droopy-eared appeal and loyal nature ensure they are cherished by those who appreciate their unique blend of traits.",1,25,60,12,TRUE,3,3,2,"Straight","Smooth",1,FALSE,3,3,5,3,3,2,3,4,3,2,4,3,2,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/bluetick-coonhound/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/bluetick-coonhound/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/bluetick-coonhound/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/bluetick-coonhound/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/bluetick-coonhound/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/bluetick-coonhound/large/studio.png"
"176","success","portuguese-podengo-pequeno","Portuguese Podengo Pequeno","Hound","Happy, Companionable, Lively","The Portuguese Podengo Pequeno is a vibrant, jovial, and captivating small hound.","The Portuguese Podengo Pequeno is a vibrant and captivating hound known for its lively personality and ancient lineage. As the smallest of Portugal's three Podengo breeds, this diminutive dog stands about 10 inches tall and weighs around 10 pounds. With a lifespan of up to 14 years, the Pequeno is an active and playful companion, full of energy and enthusiasm.
Their distinctive wedge-shaped heads feature expressive almond-shaped eyes and erect, pointed ears, giving them an alert and curious look. The breed's coat can be either short and dense or long and wiry, always maintaining a rustic and no-nonsense appearance. Pequenos are exceptional rabbit hunters, quick and athletic, relishing outdoor adventures.
At home, they are charming, well-mannered, and affectionate with their families. Highly adaptable and sociable, they get along well with children and other dogs, making them excellent family pets. With moderate grooming needs and a keen desire for mental stimulation, the Portuguese Podengo Pequeno is a delightful, engaging companion for those who appreciate an active and spirited canine friend.",1,10,10,14,TRUE,1,4,1,"Wire","Smooth",1,FALSE,5,5,5,3,4,3,4,3,3,2,4,4,3,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/portuguese-podengo-pequeno/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/portuguese-podengo-pequeno/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/portuguese-podengo-pequeno/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/portuguese-podengo-pequeno/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/portuguese-podengo-pequeno/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/portuguese-podengo-pequeno/large/studio.png"
"177","success","australian-stumpy-tail-cattle-dog","Stumpy","Herding","Vigilant, Lively, Obedient","The Australian Stumpy Tail Cattle Dog is dynamic, vigilant, and teachable with a naturally bobbed tail.","The Australian Stumpy Tail Cattle Dog, often mistaken for an Australian Cattle Dog with a docked tail, is a distinctive breed with a naturally bobbed tail. This dynamic and teachable dog stands tall with a sturdy build, showcasing its athleticism and readiness for herding tasks. Weighing around 40 pounds and standing 20 inches tall, this breed is known for its boundless energy and high activity levels, making it perfect for active families or individuals who enjoy outdoor adventures.
Their vigilant nature makes them excellent watchdogs, though they tend to be more reserved with strangers and other dogs. While they are not overly affectionate, their loyalty to their family is unwavering. With a lifespan of around 14 years, they offer long-term companionship.
The Stumpy Tail's coat is rough, straight, and requires moderate grooming. They are highly trainable, benefiting from consistent mental stimulation and structured training sessions. Despite their low vocalization and salivation tendencies, they require ample physical exercise and mental challenges to thrive.
Noteworthy for their unique bob-tail and robust herding instincts, the Australian Stumpy Tail Cattle Dog is a remarkable breed for those who appreciate a hardworking and resilient canine companion.",1,20,40,14,TRUE,2,4,1,"Straight","Rough",1,TRUE,1,3,1,1,3,3,3,1,3,3,5,5,3,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-stumpy-tail-cattle-dog/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-stumpy-tail-cattle-dog/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-stumpy-tail-cattle-dog/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-stumpy-tail-cattle-dog/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-stumpy-tail-cattle-dog/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/australian-stumpy-tail-cattle-dog/large/studio.png"
"178","success","skye-terrier","Skye Terrier","Terrier","Brave, Relaxed, Intelligent","The Skye Terrier: an elegant, brave, and serene companion with a distinctive, long, low profile.","The Skye Terrier is a strikingly unique breed, known for its long, low, and level silhouette. This elegant yet sturdy terrier stands about 10 inches tall and weighs around 40 pounds, sporting a long, flat-lying coat with a rough texture. Their distinctive appearance is enhanced by a charming peekaboo hairdo and the option of either big, feathery bat-like ears or 'drop ears' that lie flat.
Bred originally as an exterminator on Scotland's remote Isle of Skye, these dogs are intelligent, brave, and serene, making them wonderful companions. Despite their aristocratic appearance, Skyes are muscular and substantial, with short legs and a deep chest, giving them a profile that is twice as long as they are high. They are known for their strong family affection, moderate adaptability, and protective instincts, making them a balanced choice for various lifestyles.
Their activity level, playfulness, and friendliness to strangers are moderate, ensuring they fit well into both active and relaxed households. With regular grooming to maintain their luxurious coat, Skye Terriers bring both elegance and a lion-hearted spirit to their families.",1,10,40,13,TRUE,1,3,1,"Straight","Rough",5,TRUE,5,3,3,3,3,3,3,3,3,3,3,3,3,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/skye-terrier/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/skye-terrier/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/skye-terrier/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/skye-terrier/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/skye-terrier/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/skye-terrier/large/studio.png"
"179","success","teddy-roosevelt-terrier","Teddy Roosevelt Terrier","Terrier","Intelligent, Happy, Adaptable","The Teddy Roosevelt Terrier is an adaptable, clever, and jovial companion perfect for families.","The Teddy Roosevelt Terrier is a lively and affectionate dog known for its adaptability and cleverness. With a height of around 10 inches and weighing about 15 pounds, this small yet sturdy breed makes an excellent family pet.
Renowned for their strong protective nature and well-developed pack instincts, these terriers bond closely with their families and are especially good with children, cats, and other dogs when raised together. They are bold and tenacious hunters with a seemingly unlimited supply of energy, originally bred to hunt squirrels and vermin.
Teddy Roosevelt Terriers are quick learners and eager to participate in any activity their owners enjoy, whether it's agility, obedience training, or simply playing in the yard. Despite their small size, they have the endurance to keep up with more demanding tasks and retain their prey drive without becoming obsessive.
These terriers are known for their smooth, straight coats that require minimal grooming, making them low-maintenance pets. They thrive in various living situations, from apartments to farms, and are happiest when they can share their love and companionship with their human family.
Friendly, playful, and full of life, the Teddy Roosevelt Terrier is a delightful addition to any household, bringing joy and a sense of fun to their families. Their ability to adapt to different lifestyles and their enthusiastic nature make them fantastic companions for both active individuals and those looking for a loyal, loving pet.",1,10,15,15,TRUE,1,4,1,"Straight","Smooth",1,FALSE,5,5,5,1,3,3,5,3,3,1,3,3,3,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/teddy-roosevelt-terrier/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/teddy-roosevelt-terrier/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/teddy-roosevelt-terrier/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/teddy-roosevelt-terrier/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/teddy-roosevelt-terrier/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/teddy-roosevelt-terrier/large/studio.png"
"180","success","tosa","Tosa","Working","Vigilant, Brave, Tolerant","The Tosa, a calm, brave working dog, excels as a loyal family guardian.","The Tosa, also known as the Tosa Ken or Japanese Mastiff, is a formidable working breed renowned for its courage and composure. Standing at 23 inches and weighing a hefty 150 pounds, this breed exhibits a robust and stately presence. Originally bred for fighting, the Tosa now serves as a dedicated watchdog, displaying a quiet yet vigilant demeanor.
They form strong bonds with their families, showing a deep affection while remaining aloof with strangers. Their short, smooth coat, which comes in colors like fawn, red, apricot, black, and brindle, requires minimal grooming. Despite their impressive size, Tosas mature slowly and may not reach their prime until around four years of age.
While generally tranquil and obedient, Tosas are alert and brave, with a protective instinct that makes them wary of other dogs. They are patient and composed, rarely showing aggressive behavior toward humans, though they can be territorial. This breed's history and temperament make them an exceptional choice for experienced dog owners seeking a loyal and formidable companion.",1,23,150,10,TRUE,4,2,3,"Straight","Smooth",1,TRUE,5,3,1,1,3,5,3,3,2,1,3,4,3,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/tosa/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/tosa/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/tosa/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/tosa/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/tosa/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/tosa/large/studio.png"
"181","success","azawakh","Azawakh","Hound","Independent, Faithful, Loving","The Azawakh is a loving, autonomous, and faithful West African sighthound.","Tall and elegant, the Azawakh hails from West Africa, specifically Burkina Faso, Mali, and Niger. This ancient sighthound, known for its loving and autonomous nature, boasts a sleek and lean physique, with its bone structure and muscles visible beneath a smooth, fine coat. The coat comes in a variety of colors, including red, fawn, brindled, parti-color, blue, black, and brown, often accented with white markings.
The Azawakh's deep chest and aerodynamic head highlight its heritage as a member of the sighthound family, known for their incredible speed and keen vision. Despite its elegant appearance, the Azawakh is a durable and tough hunter, originally bred to chase gazelle across the Sahara. In modern times, this faithful breed excels as a companion, guardian, and lure courser in the United States.
With moderate adaptability and protective instincts, the Azawakh is a unique and captivating breed, perfect for those who appreciate a dog with both beauty and a rich history.",1,25,45,14,TRUE,3,4,1,"Straight","Smooth",1,FALSE,3,3,3,1,3,3,3,1,2,2,3,3,4,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/azawakh/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/azawakh/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/azawakh/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/azawakh/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/azawakh/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/azawakh/large/studio.png"
"182","success","puggle","Puggle","Companion","Companionable, Loving, Playful","The Puggle is a delightful mix of Pug and Beagle, known for its friendly and playful personality.","The Puggle is a hybrid breed combining the charm of the Pug with the curiosity of the Beagle. This medium-sized dog, typically weighing 15-30 pounds, boasts a wrinkled face, expressive eyes, and a smooth coat in various colors.
Puggles are incredibly sociable and thrive on companionship, making them excellent family pets. They inherit the Pug's affectionate nature and the Beagle's energetic curiosity, resulting in a lively and engaging temperament.
While their playful antics are endearing, Puggles can be vocal, so early training is recommended to manage their occasional barking. Adaptable and affectionate, they bring joy and laughter to any home.",5,14,20,14,TRUE,2,4,1,"Straight","Smooth",1,FALSE,4,5,5,4,5,3,5,3,4,2,4,4,3,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/puggle/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/puggle/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/puggle/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/puggle/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/puggle/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/puggle/large/studio.png"
"183","success","chiweenie","Chiweenie","Companion","Companionable, Dignified, Lively","The Chiweenie is a spunky mix of Chihuahua and Dachshund, known for its affectionate and spirited nature.","The Chiweenie, a cross between the Chihuahua and Dachshund, is a small but mighty companion with a lively and loving disposition. Typically weighing 5-12 pounds, this hybrid has a sleek or slightly wavy coat and a distinctive long body inherited from its Dachshund parent.
Known for their devotion, Chiweenies are highly loyal to their families and make excellent lap dogs. They have a playful, sometimes feisty attitude, reflecting their Chihuahua lineage.
These little dogs are adaptable to apartment living and enjoy moderate exercise. While their spirited nature is endearing, they can be wary of strangers and require gentle socialization.",5,7,13,15,TRUE,1,4,2,"Straight","Smooth",2,FALSE,5,2,4,3,4,4,4,5,2,2,4,3,3,"https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/chiweenie/small/indoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/chiweenie/small/outdoors.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/chiweenie/small/studio.jpg","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/chiweenie/large/indoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/chiweenie/large/outdoors.png","https://raw.githubusercontent.com/chase-manning/open-dog-registry/main/images/chiweenie/large/studio.png"
